game_id,label,fold,home_field___h_consecutive_home,home_field___h_home__close_wr_last_8_games,home_field___h_home__close_wr_ytd,home_field___h_home__ovr_wr_last_8_games,home_field___v_consecutive_visitor,home_field___v_visitor__close_wr_last_8_games,home_field___v_visitor__close_wr_ytd,home_field___v_visitor__ovr_wr_last_4_games,line___close_ou,line___h_close_line,line___h_ml,line___open_ou,matchup___h_wr_ytd,matchup___is_same_division,team_history___h_close_wr_past_2_seasons,team_history___h_close_wr_past_5_games,team_history___h_close_wr_ytd,team_history___h_ovr_wr_past_2_seasons,team_history___h_ovr_wr_ytd,team_history___v_close_wr_past_2_seasons,team_history___v_close_wr_ytd,time_date___day_of_week,time_date___game_time_local,time_date___week_id,travel___h_body_clock_from_last_wk,travel___h_days_since_last_game,travel___h_travel_from_last_game_decay,travel___h_tz_change_last_game,travel___v_days_since_last_game,travel___v_home_body_time,travel___v_travel_from_last_game_decay,travel___v_tz_change_last_game,weather___humidity_pct,weather___is_dome,weather___is_grass,weather___temperature,weather___wind_chill,weather___wind_mph
201410200pit,1,3,1,0.0,0.3333333333333333,0.5,1,0.6666666666666666,0.6666666666666666,0.3333333333333333,44.0,-3.0,-160,44.0,0.5,0.0,0.5,0.4,0.3333333333333333,0.5,0.5,0.36363636363636365,0.6666666666666666,0.0,21.0,7.0,21.0,8.0,1.425331177313387,0.0,11.0,20.0,4.951316845274736,1.0,57.0,1,1,57.0,57.0,6.0
201412210ram,0,2,2,0.42857142857142855,0.5,0.42857142857142855,1,0.2857142857142857,0.42857142857142855,0.25,43.5,-6.5,-295,45.5,0.5,0.0,0.4666666666666667,0.8,0.5,0.43333333333333335,0.42857142857142855,0.43333333333333335,0.42857142857142855,6.0,15.0,16.0,15.0,10.0,0.0,0.0,7.0,16.0,16.26114026363173,-1.0,0.0,1,0,68.0,68.0,0.0
201509270min,1,1,2,1.0,0.5,1.0,2,0.0,0.5,0.0,45.5,-2.0,-135,45.5,0.5,0.0,0.6111111111111112,0.6,0.5,0.4444444444444444,0.5,0.4444444444444444,0.5,6.0,12.0,3.0,12.0,7.0,0.0,0.0,7.0,10.0,10.508703155004422,-1.0,0.0,1,0,75.0,75.0,12.0
201511220mia,0,1,1,0.5,0.5,0.5,2,0.25,0.2222222222222222,0.25,45.5,2.5,115,46.5,0.5,0.0,0.44,0.6,0.4444444444444444,0.48,0.4444444444444444,0.48148148148148145,0.2222222222222222,6.0,13.0,11.0,13.0,7.0,14.836435953590739,0.0,7.0,12.0,3.032999222963967,0.0,90.0,1,1,74.0,74.0,10.0
200709300mia,0,2,1,0.0,0.3333333333333333,0.0,1,1.0,0.3333333333333333,0.0,39.5,-3.5,-200,40.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,6.0,14.0,4.0,14.0,7.0,16.081532797221165,0.0,7.0,11.0,43.58750951845037,3.0,69.0,1,1,82.0,82.0,16.0
200711110kan,0,3,2,0.375,0.5625,0.5,2,0.0,0.125,0.3333333333333333,37.0,-3.0,-165,37.0,0.5,1.0,0.5625,0.6,0.5625,0.5,0.5,0.125,0.125,6.0,12.0,10.0,12.0,7.0,0.0,0.0,7.0,11.0,11.902386240624196,-1.0,70.0,1,1,69.0,69.0,15.0
201011250det,0,2,1,1.0,0.7,0.5,1,0.6,0.55,0.75,50.5,7.0,230,51.0,0.5,0.0,0.46153846153846156,0.6,0.7,0.15384615384615385,0.2,0.5185185185185185,0.55,3.0,25.0,12.0,24.0,4.0,17.009852270281492,1.0,4.0,25.0,11.78384783105988,0.0,0.0,1,0,68.0,68.0,0.0
201109110jax,1,2,1,0.5,0.5,0.5,1,0.5,0.5,0.5,37.5,1.5,105,40.5,0.5,1.0,0.5625,0.4,0.5,0.5,0.5,0.5,0.5,6.0,13.0,1.0,13.0,300.0,0.0,0.0,300.0,12.0,0.0,0.0,52.0,1,1,87.0,87.0,5.0
201111130sfo,1,3,1,0.875,0.9375,0.75,2,0.75,0.5625,0.75,43.0,-4.0,-220,43.5,0.5,0.0,0.6041666666666666,1.0,0.9375,0.5416666666666666,0.875,0.4791666666666667,0.5625,6.0,13.0,10.0,16.0,7.0,45.53733063737708,-3.0,7.0,16.0,51.308829401095956,-3.0,74.0,1,1,58.0,58.0,10.0
201112110rav,1,3,1,0.75,0.625,1.0,2,0.3333333333333333,0.25,0.0,41.5,-16.0,-1400,41.0,0.5,0.0,0.5666666666666667,0.7,0.625,0.7333333333333333,0.75,0.39655172413793105,0.25,6.0,13.0,14.0,13.0,7.0,5.5440674200536115,0.0,7.0,13.0,6.051871671401402,0.0,34.0,1,0,43.0,43.0,2.0
201210280phi,0,1,2,0.3333333333333333,0.3333333333333333,0.6666666666666666,1,1.0,0.6666666666666666,1.0,43.0,-1.5,-145,46.5,0.5,0.0,0.45454545454545453,0.4,0.3333333333333333,0.5,0.5,0.5434782608695652,0.6666666666666666,6.0,13.0,8.0,13.0,14.0,0.0,0.0,14.0,13.0,1.0754356443871393,0.0,75.0,1,1,58.0,58.0,16.0
201309150atl,1,1,1,0.5,0.0,0.5,1,0.5,0.0,0.5,47.5,-5.5,-240,47.0,0.5,0.0,0.5263157894736842,0.3,0.0,0.7368421052631579,0.0,0.6470588235294118,0.0,6.0,13.0,2.0,12.0,7.0,6.837996272373936,1.0,7.0,12.0,7.567027789066179,1.0,0.0,1,0,68.0,68.0,0.0
201412210pit,1,2,1,0.5,0.5,0.6666666666666666,1,0.6428571428571429,0.6785714285714286,0.5,49.5,-2.5,-140,47.5,0.5,0.0,0.5333333333333333,0.4,0.5,0.5666666666666667,0.6428571428571429,0.5967741935483871,0.6785714285714286,6.0,13.0,16.0,13.0,7.0,7.998001143898396,0.0,7.0,12.0,14.53542393919076,1.0,50.0,1,1,36.0,36.0,1.0
201512060nor,0,4,1,0.5,0.4090909090909091,0.6,2,1.0,0.8181818181818182,1.0,50.5,6.0,240,49.5,0.0,1.0,0.37037037037037035,0.3,0.4090909090909091,0.4074074074074074,0.36363636363636365,0.6206896551724138,0.8181818181818182,6.0,15.0,13.0,15.0,7.0,5.336359228022425,0.0,10.0,16.0,2.7770986883544415,0.0,0.0,1,0,68.0,68.0,0.0
201610020htx,1,4,1,1.0,0.6666666666666666,1.0,1,1.0,0.3333333333333333,1.0,40.5,-4.0,-200,41.0,0.5,1.0,0.55,0.6,0.6666666666666666,0.55,0.6666666666666666,0.2894736842105263,0.3333333333333333,6.0,12.0,4.0,13.0,10.0,9.986874673452789,-1.0,7.0,12.0,10.80055412941855,0.0,0.0,1,0,68.0,68.0,0.0
201611240dal,1,1,2,0.8,0.9,0.8,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,53.0,-5.5,-240,49.5,1.0,1.0,0.5192307692307693,1.0,0.9,0.5,0.9,0.5925925925925926,0.7,3.0,16.0,12.0,16.0,4.0,0.0,0.0,4.0,17.0,21.145480348187885,-1.0,0.0,1,0,68.0,68.0,0.0
201712100buf,1,4,2,0.5833333333333334,0.5,0.6666666666666666,2,0.3333333333333333,0.5,0.25,36.5,-3.5,-190,13.5,0.5,0.0,0.44642857142857145,0.2,0.5,0.4642857142857143,0.5,0.48214285714285715,0.5,6.0,13.0,14.0,13.0,7.0,0.0,0.0,7.0,13.0,12.772258581085017,0.0,0.0,1,0,32.0,32.0,15.0
200809140was,1,4,1,0.5,0.0,0.5,1,0.5,1.0,0.5,43.5,-1.0,-115,43.0,0.5,0.0,0.4444444444444444,0.6,0.0,0.5,0.0,0.4117647058823529,1.0,6.0,13.0,2.0,13.0,10.0,1.2419431512513563,0.0,7.0,12.0,15.965817210258914,1.0,55.0,1,1,90.0,90.0,6.0
201010030buf,0,3,1,0.0,0.3333333333333333,0.0,2,1.0,0.6666666666666666,1.0,37.0,6.0,210,36.5,0.5,1.0,0.5,0.4,0.3333333333333333,0.3157894736842105,0.0,0.5909090909090909,0.6666666666666666,6.0,13.0,4.0,13.0,7.0,7.553602599349705,0.0,7.0,13.0,16.87850178942728,0.0,66.0,1,0,51.0,51.0,16.0
201110090sfo,1,1,1,0.75,0.875,0.5,1,1.0,0.5,1.0,41.0,-2.5,-145,41.0,0.5,0.0,0.525,0.9,0.875,0.45,0.75,0.625,0.5,6.0,13.0,5.0,16.0,7.0,47.26924012146272,-3.0,6.0,16.0,41.05436030261342,-3.0,75.0,1,1,62.0,62.0,6.0
201110300pit,1,1,1,0.6666666666666666,0.42857142857142855,1.0,1,0.6666666666666666,0.5833333333333334,0.6666666666666666,52.0,3.0,150,52.0,0.5,0.0,0.5769230769230769,0.4,0.42857142857142855,0.7307692307692307,0.7142857142857143,0.6086956521739131,0.5833333333333334,6.0,16.0,8.0,14.0,7.0,32.980640375496044,2.0,14.0,16.0,0.8634978637273093,0.0,79.0,1,1,40.0,40.0,3.0
201112180htx,0,2,1,0.75,0.7307692307692307,0.8333333333333334,1,0.5,0.5384615384615384,0.5,45.0,-4.5,-250,46.5,0.5,0.0,0.5172413793103449,1.0,0.7307692307692307,0.5517241379310345,0.7692307692307693,0.3793103448275862,0.5384615384615384,6.0,12.0,15.0,13.0,7.0,14.39620402770466,-1.0,7.0,13.0,15.576929088706793,-1.0,0.0,1,1,68.0,68.0,0.0
201212230htx,0,1,2,0.7142857142857143,0.6428571428571429,0.8571428571428571,2,0.2857142857142857,0.5,0.25,43.5,-8.0,-365,45.0,0.5,0.0,0.671875,0.4,0.6428571428571429,0.71875,0.8571428571428571,0.4666666666666667,0.5,6.0,12.0,16.0,12.0,7.0,0.0,0.0,7.0,12.0,10.360471007246726,0.0,0.0,1,1,68.0,68.0,0.0
201309080ram,1,0,1,0.5,0.5,0.5,1,0.5,0.5,0.5,43.0,-4.5,-180,40.5,0.5,1.0,0.6875,0.8,0.5,0.46875,0.5,0.46875,0.5,6.0,15.0,1.0,15.0,300.0,0.0,0.0,300.0,14.0,0.0,0.0,0.0,1,0,68.0,68.0,0.0
201311040gnb,0,2,1,1.0,0.6428571428571429,1.0,2,0.3333333333333333,0.21428571428571427,0.3333333333333333,50.5,-10.0,-500,48.5,0.5,1.0,0.62,0.7,0.6428571428571429,0.68,0.7142857142857143,0.3695652173913043,0.21428571428571427,0.0,20.0,9.0,20.0,8.0,3.7383445386824428,0.0,15.0,20.0,0.869733968498526,-1.0,77.0,1,1,49.0,49.0,14.0
201311170tam,1,1,2,0.4,0.3333333333333333,0.2,1,0.0,0.2222222222222222,0.0,43.5,-2.0,-130,43.5,0.0,1.0,0.52,0.4,0.3333333333333333,0.32,0.1111111111111111,0.4444444444444444,0.2222222222222222,6.0,13.0,11.0,13.0,6.0,0.0,0.0,7.0,13.0,6.0856093645419,0.0,74.0,1,1,79.0,79.0,6.0
201410120phi,1,1,2,0.6666666666666666,0.6,1.0,1,0.5,0.6,0.5,50.5,-1.5,-125,51.0,0.5,1.0,0.5,0.6,0.6,0.6363636363636364,0.8,0.47619047619047616,0.6,6.0,21.0,6.0,21.0,7.0,0.0,0.0,7.0,21.0,1.4240682962993834,0.0,47.0,1,1,57.0,57.0,5.0
201512130ram,1,0,2,0.5,0.375,0.5,1,0.5,0.36363636363636365,0.25,41.5,3.0,140,41.5,0.5,0.0,0.4107142857142857,0.1,0.375,0.35714285714285715,0.3333333333333333,0.43103448275862066,0.3333333333333333,6.0,12.0,14.0,12.0,7.0,0.0,0.0,10.0,13.0,2.960610151474776,-1.0,0.0,1,0,68.0,68.0,0.0
201611200ram,0,2,1,0.5,0.625,0.3333333333333333,2,0.5,0.5,0.25,39.0,0.0,-110,41.0,0.5,0.0,0.5,0.4,0.5555555555555556,0.44,0.4444444444444444,0.38,0.5,6.0,13.0,11.0,16.0,7.0,44.73318330816314,-3.0,7.0,16.0,1.6972478274253304,0.0,0.0,1,1,63.0,63.0,3.0
201801140min,1,4,2,0.8125,0.7,0.875,1,0.42857142857142855,0.5,0.25,47.0,-5.5,-250,44.5,1.0,0.0,0.640625,0.7,0.71875,0.65625,0.8125,0.6060606060606061,0.5294117647058824,6.0,16.0,19.0,16.0,14.0,0.0,0.0,7.0,16.0,15.355398624620591,0.0,0.0,1,0,68.0,68.0,0.0
200711180phi,1,2,1,0.25,0.4444444444444444,0.25,1,0.5,0.25,0.0,40.5,-9.5,-500,41.0,0.5,0.0,0.4444444444444444,0.6,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.3333333333333333,6.0,13.0,11.0,13.0,7.0,1.9661519946586024,0.0,7.0,13.0,14.836435953590739,0.0,81.0,1,1,42.0,42.0,13.0
200809140tam,1,0,1,0.5,0.0,0.5,1,0.5,1.0,0.5,37.5,-7.0,-320,38.5,0.5,1.0,0.5,0.2,0.0,0.5,0.0,0.5,1.0,6.0,16.0,2.0,15.0,7.0,7.8309242576084115,1.0,7.0,16.0,6.0856093645419,0.0,55.0,1,1,89.0,89.0,8.0
200909270det,1,2,2,0.0,0.0,0.0,1,0.5,0.25,0.0,39.5,6.5,220,38.5,0.5,0.0,0.4166666666666667,0.4,0.0,0.0,0.0,0.3888888888888889,0.25,6.0,13.0,3.0,13.0,7.0,0.0,0.0,7.0,13.0,7.070104566610028,0.0,0.0,1,0,68.0,68.0,0.0
200911010dal,1,3,2,0.6666666666666666,0.5,0.6666666666666666,1,0.0,0.3333333333333333,0.0,46.5,-9.5,-500,45.5,0.5,0.0,0.45454545454545453,0.4,0.5,0.5909090909090909,0.6666666666666666,0.4318181818181818,0.3333333333333333,6.0,12.0,8.0,12.0,7.0,0.0,0.0,14.0,10.0,2.8395470130658436,2.0,0.0,1,0,68.0,68.0,0.0
201011210jax,1,4,2,0.6,0.5555555555555556,0.6,1,0.5,0.4444444444444444,0.25,43.0,-2.5,-135,42.0,0.5,0.0,0.4,0.6,0.5555555555555556,0.48,0.5555555555555556,0.56,0.4444444444444444,6.0,13.0,11.0,13.0,7.0,0.0,0.0,7.0,13.0,11.182391546176513,0.0,47.0,1,1,76.0,76.0,8.0
201209090crd,1,3,1,0.5,0.5,0.5,1,0.5,0.5,0.5,41.0,2.5,120,41.0,0.5,1.0,0.5625,0.6,0.5,0.5,0.5,0.65625,0.5,6.0,14.0,1.0,14.0,300.0,0.0,0.0,300.0,13.0,0.0,0.0,0.0,1,1,68.0,68.0,0.0
201211110cin,1,2,3,0.125,0.3125,0.25,1,0.75,0.4444444444444444,0.75,47.0,3.0,170,48.5,0.5,0.0,0.46,0.2,0.3125,0.48,0.375,0.5689655172413793,0.4444444444444444,6.0,13.0,10.0,13.0,7.0,0.0,0.0,7.0,13.0,10.582115265536716,0.0,30.0,1,0,69.0,69.0,16.0
201211250sdg,0,0,1,0.5,0.5,0.5,2,0.5,0.45,0.75,47.0,0.0,105,47.0,0.5,0.0,0.4230769230769231,0.4,0.5,0.46153846153846156,0.4,0.5,0.45,6.0,13.0,12.0,14.0,7.0,13.958853914362026,-1.0,7.0,16.0,37.88678916540961,-3.0,82.0,1,1,59.0,59.0,1.0
201310170crd,0,1,1,1.0,0.6666666666666666,1.0,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,41.5,4.5,185,42.5,0.5,1.0,0.5227272727272727,0.6,0.6666666666666666,0.36363636363636365,0.5,0.6666666666666666,0.6666666666666666,3.0,18.0,7.0,17.0,4.0,10.954953051665726,1.0,4.0,17.0,17.29991208359163,1.0,0.0,1,1,68.0,68.0,0.0
201509130ram,1,1,1,0.5,0.5,0.5,1,0.5,0.5,0.5,41.0,3.5,155,43.0,0.5,1.0,0.4375,0.4,0.5,0.375,0.5,0.5789473684210527,0.5,6.0,12.0,1.0,12.0,300.0,0.0,0.0,300.0,10.0,0.0,0.0,0.0,1,0,68.0,68.0,0.0
201609180htx,1,4,2,1.0,1.0,1.0,1,0.5,0.0,0.5,42.5,-1.0,-115,43.5,0.5,0.0,0.5555555555555556,0.8,1.0,0.5555555555555556,1.0,0.47368421052631576,0.0,6.0,12.0,2.0,12.0,7.0,0.0,0.0,7.0,12.0,9.4099361077799,0.0,0.0,1,0,68.0,68.0,0.0
201609250oti,0,2,1,0.0,0.5,0.0,1,1.0,0.5,1.0,47.0,1.5,105,48.0,0.5,0.0,0.3055555555555556,0.2,0.5,0.2222222222222222,0.5,0.5,0.5,6.0,12.0,3.0,13.0,7.0,7.2107745506984235,-1.0,7.0,10.0,35.46461898240697,2.0,49.0,1,1,89.0,89.0,2.0
201710150nor,1,0,1,0.0,0.3333333333333333,0.0,1,1.0,0.6,1.0,50.0,-5.0,-235,51.0,0.5,0.0,0.65,0.6,0.5,0.45,0.5,0.4772727272727273,0.6,6.0,12.0,6.0,18.0,14.0,8.956696216940117,-6.0,7.0,13.0,14.247473358157231,-1.0,0.0,1,0,68.0,68.0,0.0
201711050htx,0,3,1,0.5,0.7142857142857143,0.5,2,0.25,0.5,0.0,45.0,-6.0,-260,48.0,0.5,1.0,0.5,0.8,0.7142857142857143,0.52,0.42857142857142855,0.4791666666666667,0.5,6.0,12.0,9.0,10.0,7.0,32.33439579183906,2.0,7.0,13.0,14.39620402770466,-1.0,0.0,1,0,68.0,68.0,0.0
200711040min,1,3,2,0.3333333333333333,0.42857142857142855,0.3333333333333333,1,0.3333333333333333,0.5714285714285714,0.3333333333333333,42.0,7.0,250,41.0,0.5,0.0,0.42857142857142855,0.3,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.5714285714285714,6.0,12.0,9.0,12.0,7.0,0.0,0.0,7.0,10.0,26.795182245943018,2.0,0.0,1,0,68.0,68.0,0.0
200712300chi,1,0,2,0.2857142857142857,0.4,0.42857142857142855,1,0.5714285714285714,0.4,0.75,42.0,-1.0,-120,37.5,0.5,0.0,0.4,0.6,0.4,0.4,0.4,0.4,0.4,6.0,12.0,17.0,12.0,7.0,0.0,0.0,7.0,12.0,12.163734385829047,0.0,89.0,1,1,30.0,24.0,2.0
200811160kan,0,4,1,0.5,0.5555555555555556,0.25,3,0.25,0.5,0.0,51.0,6.0,220,47.5,0.5,0.0,0.5,0.6,0.5555555555555556,0.2,0.1111111111111111,0.44,0.5555555555555556,6.0,12.0,11.0,10.0,7.0,23.486778182445537,2.0,7.0,12.0,11.386754925974293,-1.0,45.0,1,1,53.0,53.0,10.0
200812070nyg,0,0,1,0.8333333333333334,0.8333333333333334,1.0,1,0.5,0.5833333333333334,0.625,40.5,-6.5,-280,44.5,1.0,1.0,0.75,1.0,0.8333333333333334,0.78125,0.9166666666666666,0.5357142857142857,0.5833333333333334,6.0,13.0,14.0,13.0,7.0,3.375951416060367,0.0,10.0,13.0,0.5228488348421192,0.0,47.0,1,0,35.0,24.0,21.0
201011140jax,1,3,1,0.5,0.5,0.5,1,0.5,0.3125,0.6666666666666666,48.0,0.0,-110,50.0,0.5,1.0,0.375,0.6,0.5,0.4583333333333333,0.5,0.4166666666666667,0.3125,6.0,13.0,10.0,12.0,14.0,1.5170486154595575,1.0,7.0,12.0,13.788152797884132,1.0,50.0,1,1,70.0,70.0,5.0
201011210min,0,4,1,0.5,0.2777777777777778,0.75,1,0.5,0.5555555555555556,0.5,45.0,3.0,135,43.5,0.0,1.0,0.5185185185185185,0.2,0.2777777777777778,0.5925925925925926,0.3333333333333333,0.6346153846153846,0.5555555555555556,6.0,12.0,11.0,12.0,7.0,6.4425875995363935,0.0,14.0,12.0,0.5059298907834484,0.0,0.0,1,0,68.0,68.0,0.0
201411160was,0,4,1,0.25,0.3333333333333333,0.5,1,0.75,0.3333333333333333,0.25,46.5,-6.5,-310,46.0,0.5,0.0,0.32,0.2,0.3333333333333333,0.24,0.3333333333333333,0.36,0.3333333333333333,6.0,13.0,11.0,12.0,14.0,1.692129462877347,1.0,7.0,13.0,12.300593938286069,0.0,39.0,1,1,45.0,45.0,6.0
201512270nor,1,2,2,0.5,0.4642857142857143,0.42857142857142855,1,0.5833333333333334,0.5,0.25,52.5,-2.5,-130,51.5,0.5,0.0,0.4,0.4,0.4642857142857143,0.4,0.35714285714285715,0.4666666666666667,0.5357142857142857,6.0,15.0,16.0,15.0,6.0,0.0,0.0,7.0,16.0,8.451847348106796,-1.0,0.0,1,0,68.0,68.0,0.0
201609250mia,1,0,1,0.5,0.5,0.5,1,0.0,0.0,0.0,43.0,-10.0,-420,42.5,0.5,0.0,0.3333333333333333,0.4,0.5,0.3333333333333333,0.0,0.3055555555555556,0.0,6.0,13.0,3.0,13.0,7.0,18.46110581168535,0.0,7.0,13.0,15.61649977123555,0.0,65.0,1,1,86.0,86.0,16.0
201612250pit,1,1,1,0.6666666666666666,0.6428571428571429,0.6666666666666666,1,0.4166666666666667,0.5357142857142857,0.0,46.5,-5.5,-260,44.5,0.0,1.0,0.609375,1.0,0.6428571428571429,0.625,0.6428571428571429,0.45,0.5357142857142857,6.0,17.0,16.0,17.0,7.0,4.698780886336369,0.0,7.0,17.0,3.5886540143346273,0.0,0.0,1,1,41.0,41.0,9.0
201709240phi,1,0,1,0.5,0.5,0.5,1,0.0,0.0,0.0,42.5,-5.0,-240,43.0,0.5,1.0,0.5,0.8,0.5,0.4444444444444444,0.5,0.4473684210526316,0.0,6.0,13.0,3.0,12.0,7.0,19.335168072600247,1.0,6.0,13.0,1.4240682962993834,0.0,0.0,1,1,89.0,89.0,6.0
201710290nyj,0,3,1,1.0,0.6428571428571429,0.6666666666666666,2,0.3333333333333333,0.3333333333333333,0.6666666666666666,44.0,6.5,249,47.0,0.5,0.0,0.4782608695652174,0.9,0.6428571428571429,0.34782608695652173,0.42857142857142855,0.56,0.3333333333333333,6.0,13.0,8.0,13.0,7.0,16.083729271871782,0.0,7.0,13.0,3.0867435836597257,0.0,0.0,1,0,63.0,63.0,5.0
201712310mia,0,2,1,0.6666666666666666,0.42857142857142855,0.6666666666666666,2,0.35714285714285715,0.5333333333333333,0.25,42.0,2.5,130,42.0,0.0,1.0,0.46875,0.4,0.4,0.5,0.4,0.46774193548387094,0.5333333333333333,6.0,16.0,17.0,15.0,7.0,19.346572179300914,1.0,7.0,16.0,18.46110581168535,0.0,0.0,1,1,71.0,71.0,9.0
200811230det,0,4,1,0.125,0.45,0.0,1,0.4,0.6,0.5,41.5,8.0,300,41.0,0.5,0.0,0.4230769230769231,0.7,0.45,0.2692307692307692,0.0,0.5555555555555556,0.6,6.0,13.0,12.0,13.0,7.0,7.444440806219092,0.0,7.0,13.0,14.37440061921888,0.0,0.0,1,0,68.0,68.0,0.0
200901040mia,0,4,1,0.25,0.5,0.625,1,0.75,0.75,0.75,38.0,3.5,160,36.5,0.0,0.0,0.4375,0.6,0.5,0.375,0.6875,0.46875,0.75,6.0,13.0,18.0,13.0,7.0,16.081532797221165,0.0,7.0,13.0,13.802124891917906,0.0,66.0,1,1,79.0,79.0,16.0
200910110rav,0,4,1,1.0,0.75,1.0,2,0.5,0.5,1.0,42.0,-9.0,-500,41.5,0.5,1.0,0.7391304347826086,0.6,0.75,0.6956521739130435,0.75,0.45,0.5,6.0,13.0,5.0,13.0,7.0,6.051871671401402,0.0,7.0,13.0,5.5440674200536115,0.0,51.0,1,0,64.0,64.0,3.0
201009190min,0,4,1,0.5,0.5,0.5,2,1.0,1.0,1.0,41.0,-6.0,-250,41.0,0.5,0.0,0.631578947368421,0.7,0.5,0.6842105263157895,0.0,0.5294117647058824,1.0,6.0,12.0,2.0,12.0,10.0,5.648900581015984,0.0,7.0,13.0,14.637318522724723,-1.0,0.0,1,0,68.0,68.0,0.0
201011140buf,1,2,2,0.125,0.4375,0.0,1,0.75,0.875,0.0,45.0,-1.5,-130,42.5,0.5,0.0,0.5,0.5,0.4375,0.25,0.0,0.5,0.875,6.0,13.0,10.0,13.0,7.0,1.0559233499643874,0.0,7.0,13.0,4.280617861197145,0.0,36.0,1,0,58.0,58.0,12.0
201201140nwe,1,4,3,0.4375,0.53125,0.875,1,0.75,0.5,0.75,51.0,-14.0,-700,50.5,1.0,0.0,0.5757575757575758,0.4,0.53125,0.8181818181818182,0.8125,0.4393939393939394,0.5,5.0,20.0,19.0,20.0,13.0,0.0,0.0,6.0,18.0,33.83715338710351,2.0,0.0,1,0,24.0,12.0,13.0
201209230rai,1,3,1,0.0,0.0,0.0,1,0.0,0.5,0.0,45.0,4.0,170,43.0,0.5,0.0,0.5555555555555556,0.4,0.0,0.4444444444444444,0.0,0.42105263157894735,0.5,6.0,13.0,3.0,16.0,7.0,43.58750951845037,-3.0,7.0,16.0,42.27072829006971,-3.0,53.0,1,1,69.0,69.0,10.0
201309150htx,1,4,1,0.5,0.0,0.5,2,1.0,1.0,1.0,43.0,-7.5,-410,45.5,0.5,1.0,0.5263157894736842,0.2,0.0,0.7368421052631579,1.0,0.4117647058823529,1.0,6.0,12.0,2.0,10.0,6.0,21.928599109101786,2.0,7.0,12.0,18.783652275382973,-1.0,0.0,1,1,68.0,68.0,0.0
201309160cin,1,3,1,0.5,0.5,0.5,1,0.5,0.0,0.5,40.5,-6.5,-305,40.0,0.5,1.0,0.5555555555555556,0.7,0.5,0.5555555555555556,0.0,0.38235294117647056,0.0,0.0,21.0,2.0,20.0,8.0,2.9779002493220155,1.0,8.0,21.0,3.366823747502858,0.0,75.0,1,0,62.0,62.0,5.0
201409070dal,0,1,1,0.5,0.5,0.5,1,0.5,0.5,0.5,48.5,3.0,145,48.0,0.5,0.0,0.5625,0.2,0.5,0.5,0.5,0.631578947368421,0.5,6.0,15.0,1.0,15.0,300.0,0.0,0.0,300.0,13.0,0.0,0.0,0.0,1,0,68.0,68.0,0.0
201410120oti,1,4,2,0.25,0.3,0.0,1,0.0,0.0,0.0,42.5,-4.0,-210,43.0,0.5,1.0,0.4523809523809524,0.3,0.3,0.38095238095238093,0.2,0.2619047619047619,0.0,6.0,12.0,6.0,12.0,7.0,0.0,0.0,7.0,13.0,7.777636709316006,-1.0,87.0,1,1,67.0,67.0,7.0
201412140rav,1,4,1,0.6666666666666666,0.6153846153846154,0.6666666666666666,1,0.25,0.2916666666666667,0.0,44.5,-14.0,-900,45.5,0.5,0.0,0.5344827586206896,0.6,0.6153846153846154,0.5517241379310345,0.6153846153846154,0.3103448275862069,0.2692307692307692,6.0,13.0,15.0,13.0,7.0,13.802124891917906,0.0,7.0,13.0,10.262776284578157,0.0,64.0,1,0,47.0,47.0,3.0
201509200rai,1,3,2,0.0,0.0,0.0,2,0.0,0.0,0.0,42.0,6.0,220,43.5,0.5,0.0,0.47058823529411764,0.4,0.0,0.17647058823529413,0.0,0.5263157894736842,0.0,6.0,13.0,2.0,13.0,7.0,0.0,0.0,7.0,16.0,17.295681034350757,-1.0,32.0,1,1,80.0,80.0,8.0
201511150pit,1,2,3,0.5,0.5555555555555556,0.6,2,0.4,0.3888888888888889,0.25,43.0,-7.0,-315,41.0,0.5,1.0,0.5384615384615384,0.4,0.5555555555555556,0.6153846153846154,0.5555555555555556,0.52,0.3888888888888889,6.0,13.0,10.0,13.0,7.0,0.0,0.0,10.0,13.0,1.7285849296451727,0.0,32.0,1,1,61.0,61.0,12.0
200712020car,1,3,2,0.0,0.36363636363636365,0.0,2,0.3333333333333333,0.2727272727272727,0.25,35.0,-3.0,-170,35.0,0.5,0.0,0.36363636363636365,0.0,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.2727272727272727,6.0,13.0,13.0,13.0,7.0,0.0,0.0,7.0,10.0,31.455601015833405,2.0,43.0,1,1,51.0,51.0,3.0
200912270gnb,1,3,1,0.6428571428571429,0.6785714285714286,0.7142857142857143,1,0.14285714285714285,0.35714285714285715,0.25,43.5,-13.5,-735,42.0,0.5,0.0,0.5666666666666667,0.9,0.6785714285714286,0.5,0.6428571428571429,0.4166666666666667,0.35714285714285715,6.0,12.0,16.0,13.0,7.0,9.010280035076589,-1.0,7.0,10.0,34.40874984506847,2.0,96.0,1,1,18.0,11.0,5.0
