game_id,label,fold,home_field___h_consecutive_home,home_field___h_home__close_wr_last_4_games,home_field___h_home__close_wr_last_8_games,home_field___h_home__close_wr_ytd,home_field___h_home__open_wr_last_4_games,home_field___h_home__open_wr_last_8_games,home_field___h_home__open_wr_ytd,home_field___h_home__ovr_wr_last_4_games,home_field___h_home__ovr_wr_last_8_games,home_field___h_home__ovr_wr_ytd,home_field___h_home__pfr_wr_last_4_games,home_field___h_home__pfr_wr_last_8_games,home_field___h_home__pfr_wr_ytd,home_field___h_is_home,home_field___v_consecutive_visitor,home_field___v_is_home,home_field___v_visitor__close_wr_last_4_games,home_field___v_visitor__close_wr_last_8_games,home_field___v_visitor__close_wr_ytd,home_field___v_visitor__open_wr_last_4_games,home_field___v_visitor__open_wr_last_8_games,home_field___v_visitor__open_wr_ytd,home_field___v_visitor__ovr_wr_last_4_games,home_field___v_visitor__ovr_wr_last_8_games,home_field___v_visitor__ovr_wr_ytd,home_field___v_visitor__pfr_wr_last_4_games,home_field___v_visitor__pfr_wr_last_8_games,home_field___v_visitor__pfr_wr_ytd,line___close_ou,line___h_close_line,line___h_ml,line___h_open_line,line___h_pfr_line,line___open_ou,line___pfr_ou,line___v_ml,matchup___h_wr_past_2_seasons,matchup___h_wr_past_3_seasons,matchup___h_wr_past_5_games,matchup___h_wr_ytd,matchup___is_same_conf,matchup___is_same_division,team_history___h_close_wr_past_2_seasons,team_history___h_close_wr_past_3_seasons,team_history___h_close_wr_past_5_games,team_history___h_close_wr_ytd,team_history___h_open_wr_past_2_seasons,team_history___h_open_wr_past_3_seasons,team_history___h_open_wr_past_5_games,team_history___h_open_wr_ytd,team_history___h_ovr_wr_past_2_seasons,team_history___h_ovr_wr_past_3_seasons,team_history___h_ovr_wr_past_5_games,team_history___h_ovr_wr_ytd,team_history___h_pfr_wr_past_2_seasons,team_history___h_pfr_wr_past_3_seasons,team_history___h_pfr_wr_past_5_games,team_history___h_pfr_wr_ytd,team_history___v_close_wr_past_2_seasons,team_history___v_close_wr_past_3_seasons,team_history___v_close_wr_past_5_games,team_history___v_close_wr_ytd,team_history___v_open_wr_past_2_seasons,team_history___v_open_wr_past_3_seasons,team_history___v_open_wr_past_5_games,team_history___v_open_wr_ytd,team_history___v_ovr_wr_past_2_seasons,team_history___v_ovr_wr_past_3_seasons,team_history___v_ovr_wr_past_5_games,team_history___v_ovr_wr_ytd,team_history___v_pfr_wr_past_2_seasons,team_history___v_pfr_wr_past_3_seasons,team_history___v_pfr_wr_past_5_games,team_history___v_pfr_wr_ytd,time_date___day_of_week,time_date___game_time_eastern,time_date___game_time_local,time_date___is_playoffs,time_date___is_sunday,time_date___is_superbowl,time_date___week_id,travel___h_body_clock_from_last_wk,travel___h_days_since_last_game,travel___h_same_stadium_last_game,travel___h_travel_from_last_10_days,travel___h_travel_from_last_game,travel___h_travel_from_last_game_decay,travel___h_tz_change_last_10_days,travel___h_tz_change_last_game,travel___v_body_clock_from_last_wk,travel___v_days_since_last_game,travel___v_dist_from_home,travel___v_home_body_time,travel___v_same_stadium_last_game,travel___v_travel_from_last_10_days,travel___v_travel_from_last_game,travel___v_travel_from_last_game_decay,travel___v_tz_change_last_10_days,travel___v_tz_change_last_game,weather___humidity_pct,weather___is_dome,weather___is_grass,weather___temperature,weather___wind_chill,weather___wind_mph
201111130atl,0,3,1,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.625,0.6666666666666666,0.6666666666666666,0.5,1.0,1,0.0,0.25,0.2,0.5555555555555556,0.25,0.2,0.5555555555555556,0.5,0.4,0.6666666666666666,0.25,0.2,0.5555555555555556,50.0,-1.0,-115,1.0,-1.0,51.5,50.0,-105,0.5,0.25,0.2,0.5,1.0,1.0,0.6,0.6341463414634146,0.6,0.5,0.6,0.6341463414634146,0.6,0.5,0.72,0.6585365853658537,0.8,0.625,0.6,0.6341463414634146,0.6,0.5,0.4423076923076923,0.4777777777777778,0.4,0.5555555555555556,0.4807692307692308,0.5,0.4,0.5555555555555556,0.6538461538461539,0.7333333333333333,0.6,0.6666666666666666,0.4423076923076923,0.4777777777777778,0.4,0.5555555555555556,6.0,13.0,13.0,0.0,1.0,0.0,10.0,13.0,7.0,0,6.255570415299627,6.255570415299627,6.255570415299627,0.0,0.0,12.0,7.0,6.837996272373936,12.0,0,6.837996272373936,6.837996272373936,6.837996272373936,1.0,1.0,0.0,1,0,68.0,68.0,0.0
201111270sea,0,3,1,0.75,0.75,0.65,0.75,0.75,0.65,0.5,0.5,0.4,0.75,0.75,0.65,1.0,1,0.0,0.25,0.4,0.4,0.25,0.4,0.4,0.25,0.2,0.3,0.25,0.4,0.4,37.0,-3.0,-155,-4.5,-3.0,37.5,37.5,135,0.5,0.5,0.5,0.5,1.0,0.0,0.5178571428571429,0.4659090909090909,0.7,0.65,0.5178571428571429,0.4659090909090909,0.7,0.65,0.42857142857142855,0.38636363636363635,0.4,0.4,0.5178571428571429,0.4659090909090909,0.7,0.65,0.5192307692307693,0.4880952380952381,0.2,0.4,0.5384615384615384,0.5119047619047619,0.2,0.4,0.34615384615384615,0.30952380952380953,0.0,0.3,0.5384615384615384,0.5,0.2,0.4,6.0,16.0,13.0,0.0,1.0,0.0,12.0,15.0,7.0,0,33.369099154704486,33.369099154704486,33.369099154704486,-2.0,-2.0,16.0,7.0,46.28967384549171,16.0,0,46.28967384549171,46.28967384549171,46.28967384549171,-3.0,-3.0,0.0,1,0,52.0,52.0,13.0
201212300was,1,0,1,0.75,0.5714285714285714,0.6666666666666666,0.75,0.5714285714285714,0.6666666666666666,0.75,0.5714285714285714,0.6,0.75,0.5714285714285714,0.6666666666666666,1.0,1,0.0,0.75,0.7142857142857143,0.4,0.75,0.7142857142857143,0.4,0.75,0.5714285714285714,0.5333333333333333,0.75,0.7142857142857143,0.4,49.0,-3.0,-175,-3.5,-3.0,50.0,49.0,155,0.33333333333333337,0.4,0.4,1.0,1.0,1.0,0.5483870967741935,0.5638297872340425,1.0,0.6666666666666666,0.5483870967741935,0.574468085106383,1.0,0.6666666666666666,0.45161290322580644,0.425531914893617,1.0,0.6,0.5483870967741935,0.574468085106383,1.0,0.6666666666666666,0.3709677419354839,0.3723404255319149,0.4,0.4,0.3709677419354839,0.3723404255319149,0.4,0.4,0.5161290322580645,0.46808510638297873,0.6,0.5333333333333333,0.3709677419354839,0.39361702127659576,0.4,0.4,6.0,21.0,21.0,0.0,1.0,0.0,17.0,21.0,7.0,0,1.9661519946586024,1.9661519946586024,1.9661519946586024,0.0,0.0,20.0,7.0,21.145480348187885,20.0,0,21.145480348187885,21.145480348187885,21.145480348187885,1.0,1.0,53.0,1,1,37.0,30.0,9.0
201310200car,1,0,1,0.5,0.5,0.4,0.5,0.5,0.4,0.5,0.5,0.4,0.5,0.5,0.4,1.0,2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,42.5,-7.5,-325,-6.5,-7.0,41.5,42.0,265,0.5,0.5,0.5,0.5,1.0,0.0,0.5238095238095238,0.5405405405405406,0.4,0.4,0.5238095238095238,0.5405405405405406,0.4,0.4,0.42857142857142855,0.40540540540540543,0.4,0.4,0.5238095238095238,0.5540540540540541,0.4,0.4,0.5909090909090909,0.4342105263157895,0.4,0.3333333333333333,0.5909090909090909,0.42105263157894735,0.5,0.4166666666666667,0.4772727272727273,0.32894736842105265,0.4,0.5,0.5909090909090909,0.4342105263157895,0.4,0.3333333333333333,6.0,13.0,13.0,0.0,1.0,0.0,7.0,12.0,7.0,0,15.777060741532303,15.777060741532303,15.777060741532303,1.0,1.0,12.0,7.0,9.938059674373047,12.0,0,15.576929088706793,15.576929088706793,15.576929088706793,1.0,1.0,42.0,1,1,68.0,68.0,4.0
201409140buf,1,4,1,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1,0.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,43.0,-1.5,-125,-1.0,-1.5,44.5,42.5,105,1.0,0.75,0.6,0.5,1.0,1.0,0.5294117647058824,0.48484848484848486,0.6,1.0,0.5,0.4696969696969697,0.6,1.0,0.4117647058823529,0.3939393939393939,0.6,1.0,0.5294117647058824,0.48484848484848486,0.6,1.0,0.5588235294117647,0.5454545454545454,0.6,1.0,0.5294117647058824,0.5303030303030303,0.6,1.0,0.5294117647058824,0.48484848484848486,0.6,1.0,0.5588235294117647,0.5454545454545454,0.6,1.0,6.0,13.0,13.0,0.0,1.0,0.0,2.0,12.0,7.0,0,8.876643452341659,8.876643452341659,8.876643452341659,1.0,1.0,13.0,7.0,16.87850178942728,13.0,0,16.87850178942728,16.87850178942728,16.87850178942728,0.0,0.0,56.0,1,0,58.0,58.0,4.0
201411060cin,0,2,3,0.625,0.7,0.5625,0.375,0.5,0.4375,0.875,0.9,0.6875,0.625,0.7,0.5625,1.0,1,0.0,0.5,0.5,0.5625,0.6666666666666666,0.6666666666666666,0.625,0.3333333333333333,0.3333333333333333,0.625,0.6666666666666666,0.6666666666666666,0.6875,46.5,-6.0,-260,-6.0,-6.5,44.0,46.0,215,0.5,0.5,0.6,0.5,1.0,1.0,0.6,0.5833333333333334,0.3,0.5625,0.6,0.5833333333333334,0.1,0.4375,0.66,0.6309523809523809,0.5,0.6875,0.6,0.5833333333333334,0.3,0.5625,0.4375,0.475,0.5,0.5625,0.4583333333333333,0.4875,0.6,0.625,0.375,0.35,0.8,0.625,0.4791666666666667,0.5,0.6,0.6875,3.0,20.0,20.0,0.0,0.0,0.0,10.0,20.0,4.0,1,0.0,0.0,0.0,0.0,0.0,20.0,4.0,3.7076221039501935,20.0,0,3.7076221039501935,3.7076221039501935,3.7076221039501935,0.0,0.0,86.0,1,0,42.0,42.0,17.0
201509200cin,1,4,1,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1,0.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,48.0,-3.0,-180,-3.5,-3.0,45.5,47.0,160,0.5,0.5,0.6,0.5,1.0,0.0,0.5277777777777778,0.5714285714285714,0.6,1.0,0.4722222222222222,0.5714285714285714,0.6,1.0,0.6388888888888888,0.6428571428571429,0.6,1.0,0.5277777777777778,0.5714285714285714,0.6,1.0,0.47058823529411764,0.5571428571428572,0.4,1.0,0.47058823529411764,0.5571428571428572,0.4,1.0,0.5882352941176471,0.5714285714285714,0.4,1.0,0.47058823529411764,0.5571428571428572,0.4,1.0,6.0,13.0,13.0,0.0,1.0,0.0,2.0,10.0,7.0,0,37.708495036032666,37.708495036032666,37.708495036032666,3.0,3.0,10.0,7.0,33.20880736186109,10.0,0,33.20880736186109,33.20880736186109,33.20880736186109,3.0,3.0,47.0,1,0,69.0,69.0,6.0
201510250kan,1,0,1,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,1.0,1,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.75,41.5,-3.5,-195,-2.5,-3.0,44.0,43.0,170,0.0,0.0,0.25,0.5,1.0,0.0,0.5227272727272727,0.5256410256410257,0.0,0.16666666666666666,0.5227272727272727,0.5641025641025641,0.0,0.16666666666666666,0.45454545454545453,0.5384615384615384,0.0,0.16666666666666666,0.5227272727272727,0.5256410256410257,0.0,0.16666666666666666,0.6086956521739131,0.5897435897435898,0.9,0.8333333333333334,0.5652173913043478,0.5641025641025641,0.8,0.6666666666666666,0.6521739130434783,0.5897435897435898,0.8,0.6666666666666666,0.5869565217391305,0.5769230769230769,0.8,0.75,6.0,13.0,12.0,0.0,1.0,0.0,7.0,12.0,7.0,0,6.059326446413007,6.059326446413007,6.059326446413007,0.0,0.0,13.0,7.0,14.53542393919076,13.0,0,14.53542393919076,14.53542393919076,14.53542393919076,-1.0,-1.0,57.0,1,1,58.0,58.0,7.0
201511190jax,1,4,1,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.5,1.0,1,0.0,0.5,0.5,0.4444444444444444,0.5,0.5,0.5555555555555556,0.5,0.5,0.2222222222222222,0.5,0.5,0.5,42.0,-2.5,-145,-3.0,-2.5,44.0,43.0,125,0.5,0.5,0.4,0.5,1.0,1.0,0.46,0.4146341463414634,0.6,0.5555555555555556,0.48,0.43902439024390244,0.6,0.5555555555555556,0.24,0.24390243902439024,0.4,0.3333333333333333,0.46,0.4146341463414634,0.6,0.5555555555555556,0.3,0.3780487804878049,0.4,0.4444444444444444,0.32,0.3780487804878049,0.4,0.5555555555555556,0.16,0.2682926829268293,0.2,0.2222222222222222,0.3,0.3780487804878049,0.4,0.5,3.0,20.0,20.0,0.0,0.0,0.0,11.0,20.0,4.0,0,10.262776284578157,10.262776284578157,10.262776284578157,0.0,0.0,19.0,4.0,7.777636709316006,19.0,0,7.777636709316006,7.777636709316006,7.777636709316006,1.0,1.0,90.0,1,1,75.0,75.0,5.0
201612010min,1,4,1,0.75,0.8,0.5454545454545454,0.75,0.8,0.5909090909090909,0.75,0.8,0.5454545454545454,0.75,0.8,0.5454545454545454,1.0,1,0.0,1.0,1.0,0.8181818181818182,1.0,1.0,0.8181818181818182,1.0,1.0,0.9090909090909091,1.0,1.0,0.8181818181818182,43.5,3.0,140,3.5,3.0,43.5,43.5,-160,0.5,0.5,0.5,0.5,1.0,0.0,0.7142857142857143,0.6818181818181818,0.2,0.5454545454545454,0.7142857142857143,0.6818181818181818,0.3,0.5909090909090909,0.6071428571428571,0.5454545454545454,0.2,0.5454545454545454,0.7142857142857143,0.6818181818181818,0.2,0.5454545454545454,0.5,0.5444444444444444,0.8,0.8181818181818182,0.5,0.5555555555555556,0.8,0.8181818181818182,0.5185185185185185,0.6,1.0,0.9090909090909091,0.5,0.5444444444444444,0.8,0.8181818181818182,3.0,19.0,18.0,0.0,0.0,0.0,13.0,19.0,7.0,0,10.546652869683347,10.546652869683347,10.546652869683347,-1.0,-1.0,18.0,7.0,12.813508229083869,18.0,0,12.813508229083869,12.813508229083869,12.813508229083869,0.0,0.0,0.0,1,0,68.0,68.0,0.0
201612240ram,0,4,1,0.125,0.3,0.38461538461538464,0.125,0.3,0.38461538461538464,0.0,0.2,0.3076923076923077,0.125,0.3,0.34615384615384615,1.0,2,0.0,0.375,0.21428571428571427,0.17857142857142858,0.375,0.21428571428571427,0.25,0.0,0.0,0.07142857142857142,0.5,0.2857142857142857,0.21428571428571427,39.5,-6.0,-255,-3.0,-6.0,41.0,39.5,215,0.3333333333333333,0.4,0.4,0.0,1.0,1.0,0.4166666666666667,0.42391304347826086,0.0,0.35714285714285715,0.4166666666666667,0.44565217391304346,0.0,0.35714285714285715,0.36666666666666664,0.3695652173913043,0.0,0.2857142857142857,0.38333333333333336,0.42391304347826086,0.0,0.32142857142857145,0.31666666666666665,0.32608695652173914,0.1,0.17857142857142858,0.35,0.34782608695652173,0.3,0.25,0.2,0.30434782608695654,0.0,0.07142857142857142,0.3333333333333333,0.32608695652173914,0.2,0.21428571428571427,5.0,16.0,13.0,0.0,0.0,0.0,16.0,13.0,9.0,0,14.170280733044773,14.170280733044773,7.275264790835088,0.0,0.0,16.0,6.0,5.004289449792048,13.0,0,33.88774825563509,33.88774825563509,33.88774825563509,-3.0,-3.0,0.0,1,1,59.0,59.0,6.0
201709210sfo,1,1,1,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,40.5,3.0,128,2.5,3.0,42.0,40.5,-148,1.0,0.75,0.6,0.5,1.0,1.0,0.3055555555555556,0.36764705882352944,0.6,0.5,0.3611111111111111,0.39705882352941174,0.6,0.5,0.1111111111111111,0.20588235294117646,0.2,0.0,0.3333333333333333,0.38235294117647056,0.6,0.5,0.3333333333333333,0.39705882352941174,0.2,0.5,0.3333333333333333,0.39705882352941174,0.2,0.5,0.2777777777777778,0.35294117647058826,0.2,0.5,0.3055555555555556,0.36764705882352944,0.2,0.5,3.0,20.0,17.0,0.0,0.0,0.0,3.0,17.0,4.0,0,10.198612425227267,10.198612425227267,10.198612425227267,0.0,0.0,17.0,4.0,5.004289449792048,17.0,0,5.004289449792048,5.004289449792048,5.004289449792048,0.0,0.0,0.0,1,1,68.0,68.0,13.0
201712310nyg,1,3,1,0.5,0.2857142857142857,0.4,0.5,0.2857142857142857,0.4,0.25,0.14285714285714285,0.13333333333333333,0.5,0.2857142857142857,0.4,1.0,1,0.0,0.5,0.42857142857142855,0.4666666666666667,0.5,0.42857142857142855,0.4,0.25,0.2857142857142857,0.4666666666666667,0.5,0.42857142857142855,0.4666666666666667,41.0,5.0,190,3.0,4.5,40.0,41.0,-240,0.3333333333333333,0.4,0.4,0.0,1.0,1.0,0.453125,0.4791666666666667,0.4,0.4,0.453125,0.4791666666666667,0.4,0.4,0.40625,0.3958333333333333,0.0,0.13333333333333333,0.484375,0.5,0.4,0.4,0.5483870967741935,0.5416666666666666,0.6,0.4666666666666667,0.5161290322580645,0.5208333333333334,0.4,0.4,0.5,0.5104166666666666,0.6,0.4666666666666667,0.5483870967741935,0.5416666666666666,0.6,0.4666666666666667,6.0,13.0,13.0,0.0,1.0,0.0,17.0,11.0,7.0,0,38.87698759292064,38.87698759292064,38.87698759292064,2.0,2.0,13.0,7.0,3.3788187678159165,13.0,0,3.3788187678159165,3.3788187678159165,3.3788187678159165,0.0,0.0,0.0,1,0,16.0,16.0,16.0
200711110was,0,3,1,0.375,0.375,0.375,0.375,0.375,0.4375,0.75,0.75,0.625,0.375,0.375,0.375,1.0,1,0.0,0.5,0.5,0.375,0.5,0.5,0.375,0.5,0.5,0.375,0.5,0.5,0.375,37.5,-2.5,-150,-3.0,-2.5,38.0,37.5,130,1.0,1.0,1.0,1.0,1.0,1.0,0.375,0.375,0.3,0.375,0.4375,0.4375,0.4,0.4375,0.625,0.625,0.6,0.625,0.375,0.375,0.3,0.375,0.375,0.375,0.4,0.375,0.375,0.375,0.4,0.375,0.375,0.375,0.4,0.375,0.375,0.375,0.4,0.375,6.0,13.0,13.0,0.0,1.0,0.0,10.0,13.0,7.0,0,3.375951416060367,3.375951416060367,3.375951416060367,0.0,0.0,13.0,7.0,1.9661519946586024,13.0,0,1.9661519946586024,1.9661519946586024,1.9661519946586024,0.0,0.0,44.0,1,1,49.0,49.0,0.0
200712020was,0,0,1,0.25,0.3,0.36363636363636365,0.25,0.3,0.4090909090909091,0.5,0.6,0.45454545454545453,0.25,0.3,0.36363636363636365,1.0,2,0.0,0.5,0.4,0.6363636363636364,0.375,0.3,0.5909090909090909,0.5,0.4,0.45454545454545453,0.5,0.4,0.6363636363636364,37.0,-6.5,-300,-6.5,-6.5,37.5,37.5,250,0.5,0.5,0.5,0.5,0.0,0.0,0.36363636363636365,0.36363636363636365,0.2,0.36363636363636365,0.4090909090909091,0.4090909090909091,0.2,0.4090909090909091,0.45454545454545453,0.45454545454545453,0.2,0.45454545454545453,0.36363636363636365,0.36363636363636365,0.2,0.36363636363636365,0.6363636363636364,0.6363636363636364,0.6,0.6363636363636364,0.5909090909090909,0.5909090909090909,0.5,0.5909090909090909,0.45454545454545453,0.45454545454545453,0.6,0.45454545454545453,0.6363636363636364,0.6363636363636364,0.6,0.6363636363636364,6.0,13.0,13.0,0.0,1.0,0.0,13.0,13.0,7.0,0,12.300593938286069,12.300593938286069,12.300593938286069,0.0,0.0,13.0,7.0,4.317857575464938,13.0,0,9.821673446806297,9.821673446806297,9.821673446806297,0.0,0.0,55.0,1,1,40.0,40.0,8.0
200712160nwe,0,4,2,0.75,0.8333333333333334,0.7692307692307693,0.75,0.8333333333333334,0.8076923076923077,1.0,1.0,1.0,0.75,0.8333333333333334,0.7692307692307693,1.0,1,0.0,0.25,0.4,0.375,0.25,0.4,0.375,0.25,0.2,0.25,0.25,0.4,0.375,42.0,-20.0,-1400,-24.5,-20.5,51.0,41.0,900,1.0,1.0,1.0,1.0,1.0,1.0,0.7692307692307693,0.7692307692307693,0.4,0.7692307692307693,0.8076923076923077,0.8076923076923077,0.5,0.8076923076923077,1.0,1.0,1.0,1.0,0.7692307692307693,0.7692307692307693,0.4,0.7692307692307693,0.34615384615384615,0.34615384615384615,0.6,0.34615384615384615,0.34615384615384615,0.34615384615384615,0.6,0.34615384615384615,0.23076923076923078,0.23076923076923078,0.4,0.23076923076923078,0.34615384615384615,0.34615384615384615,0.6,0.34615384615384615,6.0,13.0,13.0,0.0,1.0,0.0,15.0,13.0,7.0,1,0.0,0.0,0.0,0.0,0.0,13.0,7.0,3.089632680480765,13.0,0,3.089632680480765,3.089632680480765,3.089632680480765,0.0,0.0,88.0,1,0,36.0,25.0,17.0
200712300cle,1,2,1,1.0,0.8571428571428571,0.7333333333333333,1.0,0.8571428571428571,0.7,1.0,0.8571428571428571,0.6,1.0,0.8571428571428571,0.7333333333333333,1.0,1,0.0,0.25,0.2857142857142857,0.3333333333333333,0.25,0.2857142857142857,0.36666666666666664,0.25,0.2857142857142857,0.3333333333333333,0.25,0.2857142857142857,0.36666666666666664,41.0,-11.5,-550,-13.5,-11.5,40.0,41.0,450,0.5,0.5,0.5,0.5,0.0,0.0,0.7333333333333333,0.7333333333333333,0.6,0.7333333333333333,0.7,0.7,0.6,0.7,0.6,0.6,0.6,0.6,0.7333333333333333,0.7333333333333333,0.6,0.7333333333333333,0.3333333333333333,0.3333333333333333,0.6,0.3333333333333333,0.36666666666666664,0.36666666666666664,0.6,0.36666666666666664,0.3333333333333333,0.3333333333333333,0.6,0.3333333333333333,0.36666666666666664,0.36666666666666664,0.6,0.36666666666666664,6.0,13.0,13.0,0.0,1.0,0.0,17.0,13.0,7.0,0,3.7076221039501935,3.7076221039501935,3.7076221039501935,0.0,0.0,10.0,7.0,40.86304163836684,10.0,0,40.86304163836684,40.86304163836684,40.86304163836684,3.0,3.0,64.0,1,1,35.0,28.0,8.0
200811160sfo,1,0,1,0.25,0.2,0.3333333333333333,0.25,0.2,0.4444444444444444,0.25,0.2,0.2222222222222222,0.25,0.2,0.3333333333333333,1.0,2,0.0,0.375,0.3,0.2777777777777778,0.375,0.3,0.2777777777777778,0.25,0.2,0.2222222222222222,0.5,0.4,0.3333333333333333,43.5,-7.0,-280,-7.0,-7.0,44.5,43.5,240,0.5,0.5,0.5,0.5,1.0,1.0,0.32,0.32,0.2,0.3333333333333333,0.42,0.42,0.4,0.4444444444444444,0.28,0.28,0.0,0.2222222222222222,0.34,0.34,0.2,0.3333333333333333,0.3,0.3,0.5,0.2777777777777778,0.24,0.24,0.5,0.2777777777777778,0.2,0.2,0.4,0.2222222222222222,0.32,0.32,0.6,0.3333333333333333,6.0,16.0,13.0,0.0,1.0,0.0,11.0,14.0,6.0,0,10.954953051665726,10.954953051665726,10.954953051665726,-1.0,-1.0,16.0,7.0,32.2106175001179,15.0,0,48.408442342436516,48.408442342436516,48.408442342436516,-3.0,-3.0,50.0,1,1,75.0,75.0,5.0
201001240nor,0,2,2,0.5,0.5,0.5294117647058824,0.5,0.5,0.5294117647058824,0.5,0.75,0.8235294117647058,0.5,0.5,0.5294117647058824,1.0,1,0.0,0.25,0.5,0.6176470588235294,0.25,0.5,0.6470588235294118,0.25,0.5,0.7647058823529411,0.25,0.5,0.6176470588235294,54.0,-4.0,-185,-4.5,-3.5,54.0,54.0,165,0.0,0.0,0.0,0.5,1.0,0.0,0.5909090909090909,0.5204081632653061,0.2,0.5294117647058824,0.6212121212121212,0.5408163265306123,0.2,0.5294117647058824,0.6666666666666666,0.5918367346938775,0.4,0.8235294117647058,0.5909090909090909,0.5204081632653061,0.2,0.5294117647058824,0.4852941176470588,0.49,0.6,0.6176470588235294,0.5147058823529411,0.53,0.6,0.6470588235294118,0.6764705882352942,0.62,0.6,0.7647058823529411,0.4852941176470588,0.49,0.6,0.6176470588235294,6.0,19.0,18.0,1.0,1.0,0.0,20.0,18.0,8.0,1,0.0,0.0,0.0,0.0,0.0,18.0,7.0,15.355303418236325,18.0,0,15.355303418236325,15.355303418236325,15.355303418236325,0.0,0.0,0.0,1,0,68.0,68.0,0.0
201010100clt,1,0,1,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,46.5,-7.5,-360,-9.0,-7.5,44.0,46.5,300,0.5,0.5,1.0,0.5,1.0,0.0,0.6086956521739131,0.525,0.4,0.5,0.5652173913043478,0.5,0.4,0.5,0.782608695652174,0.75,0.4,0.5,0.6086956521739131,0.5375,0.4,0.5,0.5263157894736842,0.5142857142857142,1.0,1.0,0.5263157894736842,0.5142857142857142,1.0,1.0,0.3684210526315789,0.2571428571428571,0.8,1.0,0.5263157894736842,0.5142857142857142,1.0,1.0,6.0,13.0,13.0,0.0,1.0,0.0,5.0,13.0,7.0,0,10.46559481277543,10.46559481277543,10.46559481277543,0.0,0.0,12.0,14.0,8.350422435219183,12.0,0,0.0,8.350422435219183,0.8097568831979263,0.0,1.0,0.0,1,0,68.0,68.0,0.0
201010310det,1,0,1,1.0,1.0,0.8333333333333334,0.75,0.75,0.75,0.5,0.5,0.16666666666666666,1.0,1.0,0.8333333333333334,1.0,2,0.0,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.6666666666666666,0.7857142857142857,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.6666666666666666,0.7142857142857143,45.0,-2.5,-140,-1.0,-3.0,44.5,45.0,120,1.0,0.5,0.3333333333333333,0.5,1.0,0.0,0.45454545454545453,0.4605263157894737,0.8,0.8333333333333334,0.38636363636363635,0.42105263157894735,0.7,0.75,0.13636363636363635,0.07894736842105263,0.2,0.16666666666666666,0.45454545454545453,0.4473684210526316,0.8,0.8333333333333334,0.5217391304347826,0.47435897435897434,0.7,0.7142857142857143,0.5652173913043478,0.47435897435897434,0.8,0.7857142857142857,0.34782608695652173,0.41025641025641024,0.6,0.5714285714285714,0.5217391304347826,0.48717948717948717,0.7,0.7142857142857143,6.0,13.0,13.0,0.0,1.0,0.0,8.0,13.0,14.0,0,0.0,9.10013891456526,0.8824583643872989,0.0,0.0,12.0,7.0,7.070104566610028,13.0,0,4.596032875165277,4.596032875165277,4.596032875165277,1.0,1.0,0.0,1,0,68.0,68.0,0.0
